mapbox_feature_id_v8,pc4,Plaatsnaam,Gemeente,Provincie,buurt_count,wijk_preview,linked_water_count,midwest_focus_v8,midwest_subregion_v8,map_lat_v8,map_lon_v8,map_point_method_v8,map_title_v8,map_subtitle_v8,layer_type_v8,search_text_v8
place::7821::emmen,7821,Emmen,Emmen,Drenthe,1,"kwadrant ""De Stad"": Bargermeer (industrieterrein)",,False,,52.74197315925561,6.9689414915306624,township_centroid_jitter,Emmen (7821),Emmen · Drenthe,place_point,Emmen | Emmen | 7821
place::7822::emmen,7822,Emmen,Emmen,Drenthe,1,"omgeving Burg. Tymesstraat, Veenkampenweg, Emmalaan",,False,,52.73791915930576,6.953062209247993,township_centroid_jitter,Emmen (7822),Emmen · Drenthe,place_point,Emmen | Emmen | 7822
place::7823::emmen,7823,Emmen,Emmen,Drenthe,2,"kwadrant ""De Stad"": Emmerschans, Emmerhout | kwadrant ""De Monden""",,False,,52.74303668078184,6.971548448184906,township_centroid_jitter,Emmen (7823),Emmen · Drenthe,place_point,Emmen | Emmen | 7823
place::7824::emmen,7824,Emmen,Emmen,Drenthe,1,"kwadrant ""De Stad"": Angelslo",,False,,52.751626642721654,6.945173933238439,township_centroid_jitter,Emmen (7824),Emmen · Drenthe,place_point,Emmen | Emmen | 7824
place::7825::emmen,7825,Emmen,Emmen,Drenthe,2,"kwadrant ""De Stad"": Zuidbarge",,False,,52.75986524536088,6.955668251687092,township_centroid_jitter,Emmen (7825),Emmen · Drenthe,place_point,Emmen | Emmen | 7825
place::7826::emmen,7826,Emmen,Emmen,Drenthe,1,"kwadrant ""De Stad"": Barger-Oosterveld",,False,,52.734069528253976,6.9588339264590635,township_centroid_jitter,Emmen (7826),Emmen · Drenthe,place_point,Emmen | Emmen | 7826
place::7827::emmen,7827,Emmen,Emmen,Drenthe,1,"kwadrant ""De Stad"": Rietlanden",,False,,52.75260071604385,6.944713053683601,township_centroid_jitter,Emmen (7827),Emmen · Drenthe,place_point,Emmen | Emmen | 7827
place::7828::emmen,7828,Emmen,Emmen,Drenthe,1,"kwadrant ""De Stad"": Parc Sandur (in Delftlanden: straatnamen eindigend op -dreef)",,False,,52.73776793854792,6.960398463399492,township_centroid_jitter,Emmen (7828),Emmen · Drenthe,place_point,Emmen | Emmen | 7828
place::7881::emmer-compascuum,7881,Emmer-Compascuum,Emmen,Drenthe,3,,,False,,52.75685619878915,6.976768689754579,township_centroid_jitter,Emmer-Compascuum (7881),Emmen · Drenthe,place_point,Emmer-Compascuum | Emmen | 7881
place::7887::erica,7887,Erica,Emmen,Drenthe,2,,,False,,52.76489622747126,6.956273780249805,township_centroid_jitter,Erica (7887),Emmen · Drenthe,place_point,Erica | Emmen | 7887
place::7891::klazienaveen,7891,Klazienaveen,Emmen,Drenthe,3,Klazienaveen woonwijken,,False,,52.759937730877326,6.951845628051403,township_centroid_jitter,Klazienaveen (7891),Emmen · Drenthe,place_point,Klazienaveen | Emmen | 7891
place::7892::klazienaveen,7892,Klazienaveen,Emmen,Drenthe,1,"bedrijventerrein Pollux in noordwest-Klazienaveen (ten zuiden van de A37, omgeving Koriander en Rozemarijn in Kruidenwijk)",,False,,52.74262027944632,6.969577414770978,township_centroid_jitter,Klazienaveen (7892),Emmen · Drenthe,place_point,Klazienaveen | Emmen | 7892
place::7889::klazienaveen-noord,7889,Klazienaveen-Noord,Emmen,Drenthe,1,"Klazienaveen ten noorden van de Postweg (Scholtenskanaal, de Weerdstraat, Willem Albertsvaart NZ)",,False,,52.760373159701736,6.960331721785548,township_centroid_jitter,Klazienaveen-Noord (7889),Emmen · Drenthe,place_point,Klazienaveen-Noord | Emmen | 7889
place::7833::nieuw-amsterdam,7833,Nieuw-Amsterdam,Emmen,Drenthe,2,,,False,,52.73192235406285,6.963083398171284,township_centroid_jitter,Nieuw-Amsterdam (7833),Emmen · Drenthe,place_point,Nieuw-Amsterdam | Emmen | 7833
place::7885::nieuw-dordrecht,7885,Nieuw-Dordrecht,Emmen,Drenthe,2,,,False,,52.74581637428222,6.952046114107792,township_centroid_jitter,Nieuw-Dordrecht (7885),Emmen · Drenthe,place_point,Nieuw-Dordrecht | Emmen | 7885
place::7766::nieuw-schoonebeek,7766,Nieuw-Schoonebeek,Emmen,Drenthe,2,,,False,,52.754606933859336,6.975662190111565,township_centroid_jitter,Nieuw-Schoonebeek (7766),Emmen · Drenthe,place_point,Nieuw-Schoonebeek | Emmen | 7766
place::7831::nieuw-weerdinge,7831,Nieuw-Weerdinge,Emmen,Drenthe,1,,,False,,52.74217919260669,6.947325302241742,township_centroid_jitter,Nieuw-Weerdinge (7831),Emmen · Drenthe,place_point,Nieuw-Weerdinge | Emmen | 7831
place::7895::roswinkel,7895,Roswinkel,Emmen,Drenthe,1,,,False,,52.75319008711365,6.974441236802805,township_centroid_jitter,Roswinkel (7895),Emmen · Drenthe,place_point,Roswinkel | Emmen | 7895
place::7761::schoonebeek,7761,Schoonebeek,Emmen,Drenthe,5,,,False,,52.739178533420855,6.965429958285042,township_centroid_jitter,Schoonebeek (7761),Emmen · Drenthe,place_point,Schoonebeek | Emmen | 7761
place::7844::veenoord,7844,Veenoord,Emmen,Drenthe,3,,,False,,52.76752736680946,6.968381293323533,township_centroid_jitter,Veenoord (7844),Emmen · Drenthe,place_point,Veenoord | Emmen | 7844
place::7765::weiteveen,7765,Weiteveen,Emmen,Drenthe,1,,,False,,52.76641293809087,6.956379107785576,township_centroid_jitter,Weiteveen (7765),Emmen · Drenthe,place_point,Weiteveen | Emmen | 7765
place::7764::zandpol,7764,Zandpol,Emmen,Drenthe,1,,,False,,52.74747932967519,6.9717279993534245,township_centroid_jitter,Zandpol (7764),Emmen · Drenthe,place_point,Zandpol | Emmen | 7764
place::7894::zwartemeer,7894,Zwartemeer,Emmen,Drenthe,1,,,False,,52.73586309101915,6.965523939026468,township_centroid_jitter,Zwartemeer (7894),Emmen · Drenthe,place_point,Zwartemeer | Emmen | 7894
place::7915::alteveer-gem-hoogeveen,7915,Alteveer gem Hoogeveen,Hoogeveen,Drenthe,1,,,False,,52.71672304186642,6.505674730716117,township_centroid_jitter,Alteveer gem Hoogeveen (7915),Hoogeveen · Drenthe,place_point,Alteveer gem Hoogeveen | Hoogeveen | 7915
place::7916::elim,7916,Elim,Hoogeveen,Drenthe,1,,,False,,52.73945727158665,6.523212440402905,township_centroid_jitter,Elim (7916),Hoogeveen · Drenthe,place_point,Elim | Hoogeveen | 7916
place::7931::fluitenberg,7931,Fluitenberg,Hoogeveen,Drenthe,3,,,False,,52.70531357127651,6.513094719311271,township_centroid_jitter,Fluitenberg (7931),Hoogeveen · Drenthe,place_point,Fluitenberg | Hoogeveen | 7931
place::7913::hollandscheveld,7913,Hollandscheveld,Hoogeveen,Drenthe,3,,,False,,52.70552982504938,6.510316040285202,township_centroid_jitter,Hollandscheveld (7913),Hoogeveen · Drenthe,place_point,Hollandscheveld | Hoogeveen | 7913
place::7901::hoogeveen,7901,Hoogeveen,Hoogeveen,Drenthe,1,centrum: omgeving Van Limburg Stirumstraat,,False,,52.72516507049925,6.503539705355274,township_centroid_jitter,Hoogeveen (7901),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7901
place::7902::hoogeveen,7902,Hoogeveen,Hoogeveen,Drenthe,1,omgeving Hoofdstraat en Grote Kerkstraat,,False,,52.72011281641238,6.527308692053105,township_centroid_jitter,Hoogeveen (7902),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7902
place::7903::hoogeveen,7903,Hoogeveen,Hoogeveen,Drenthe,2,industrieterrein De Wieken,,False,,52.71718645491877,6.500648740358616,township_centroid_jitter,Hoogeveen (7903),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7903
place::7904::hoogeveen,7904,Hoogeveen,Hoogeveen,Drenthe,1,Krakeel,,False,,52.73689248484517,6.516664786412518,township_centroid_jitter,Hoogeveen (7904),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7904
place::7905::hoogeveen,7905,Hoogeveen,Hoogeveen,Drenthe,1,Wolfsbos,,False,,52.71277534711505,6.497345112147086,township_centroid_jitter,Hoogeveen (7905),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7905
place::7906::hoogeveen,7906,Hoogeveen,Hoogeveen,Drenthe,1,omgeving Alteveerstraat,,False,,52.70940486026062,6.513949793130452,township_centroid_jitter,Hoogeveen (7906),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7906
place::7907::hoogeveen,7907,Hoogeveen,Hoogeveen,Drenthe,1,Venesluis,,False,,52.72048680120051,6.503621364849635,township_centroid_jitter,Hoogeveen (7907),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7907
place::7908::hoogeveen,7908,Hoogeveen,Hoogeveen,Drenthe,2,"Trasselt, Kat, Touw, Schutlanden",,False,,52.73221024579347,6.5217163605565895,township_centroid_jitter,Hoogeveen (7908),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7908
place::7909::hoogeveen,7909,Hoogeveen,Hoogeveen,Drenthe,1,"Grittenhof, Schoonvelde, Kinholt, Steenbergerweiden",,False,,52.7039754701812,6.512047765716425,township_centroid_jitter,Hoogeveen (7909),Hoogeveen · Drenthe,place_point,Hoogeveen | Hoogeveen | 7909
place::7911::nieuweroord,7911,Nieuweroord,Hoogeveen,Drenthe,1,ten zuiden van de (Verlengde) Hoogeveensche Vaart: omgeving Oudewijk en Jan Knegtweg,,False,,52.713469434106926,6.51899686526359,township_centroid_jitter,Nieuweroord (7911),Hoogeveen · Drenthe,place_point,Nieuweroord | Hoogeveen | 7911
place::7912::nieuweroord,7912,Nieuweroord,Hoogeveen,Drenthe,2,centrum en omgeving ten noorden van de (Verlengde) Hoogeveensche Vaart,,False,,52.72354184926405,6.503426556194933,township_centroid_jitter,Nieuweroord (7912),Hoogeveen · Drenthe,place_point,Nieuweroord | Hoogeveen | 7912
place::7918::nieuwlande,7918,Nieuwlande,Hoogeveen,Drenthe,1,,,False,,52.730613073651035,6.504957809272321,township_centroid_jitter,Nieuwlande (7918),Hoogeveen · Drenthe,place_point,Nieuwlande | Hoogeveen | 7918
place::7914::noordscheschut,7914,Noordscheschut,Hoogeveen,Drenthe,1,,,False,,52.705772124518646,6.51613405235961,township_centroid_jitter,Noordscheschut (7914),Hoogeveen · Drenthe,place_point,Noordscheschut | Hoogeveen | 7914
place::7933::pesse,7933,Pesse,Hoogeveen,Drenthe,2,,,False,,52.714712544408535,6.528668437394989,township_centroid_jitter,Pesse (7933),Hoogeveen · Drenthe,place_point,Pesse | Hoogeveen | 7933
place::7934::stuifzand,7934,Stuifzand,Hoogeveen,Drenthe,3,,,False,,52.739117534167946,6.5233951562112145,township_centroid_jitter,Stuifzand (7934),Hoogeveen · Drenthe,place_point,Stuifzand | Hoogeveen | 7934
place::7936::tiendeveen,7936,Tiendeveen,Hoogeveen,Drenthe,2,,,False,,52.7060883217406,6.507556077823043,township_centroid_jitter,Tiendeveen (7936),Hoogeveen · Drenthe,place_point,Tiendeveen | Hoogeveen | 7936
place::7965::broekhuizen,7965,Broekhuizen,Meppel,Drenthe,1,,,False,,52.730171663963304,6.1896828049841,township_centroid_jitter,Broekhuizen (7965),Meppel · Drenthe,place_point,Broekhuizen | Meppel | 7965
place::7966::de-schiphorst,7966,De Schiphorst,Meppel,Drenthe,1,,,False,,52.70398825916324,6.187853645940361,township_centroid_jitter,De Schiphorst (7966),Meppel · Drenthe,place_point,De Schiphorst | Meppel | 7966
place::7941::meppel,7941,Meppel,Meppel,Drenthe,1,centrum,4.0,False,,52.69711669,6.21357525,linked_water_average,Meppel (7941),Meppel · Drenthe,place_point,Meppel | Meppel | 7941
place::7942::meppel,7942,Meppel,Meppel,Drenthe,1,"industrieterreinen Oude Vaart, Noord en Oevers",,False,,52.7322798455318,6.188720722023289,township_centroid_jitter,Meppel (7942),Meppel · Drenthe,place_point,Meppel | Meppel | 7942
place::7943::meppel,7943,Meppel,Meppel,Drenthe,1,"Oosterboer; industrieterein Ezinge, bedrijvenpark Blankenstein",,False,,52.716052586426706,6.175700420134536,township_centroid_jitter,Meppel (7943),Meppel · Drenthe,place_point,Meppel | Meppel | 7943
place::7944::meppel,7944,Meppel,Meppel,Drenthe,1,"Koedijkslanden, Slingenberg",,False,,52.70003859538114,6.199809354118952,township_centroid_jitter,Meppel (7944),Meppel · Drenthe,place_point,Meppel | Meppel | 7944
place::7948::nijeveen,7948,Nijeveen,Meppel,Drenthe,4,,1.0,False,,52.69711669,6.21357525,linked_water_average,Nijeveen (7948),Meppel · Drenthe,place_point,Nijeveen | Meppel | 7948
place::7949::rogat,7949,Rogat,Meppel,Drenthe,1,,,False,,52.69657030834072,6.197132446347194,township_centroid_jitter,Rogat (7949),Meppel · Drenthe,place_point,Rogat | Meppel | 7949
place::9437::balinge,9437,Balinge,Midden-Drenthe,Drenthe,1,,,False,,52.87235215612003,6.53357177552089,township_centroid_jitter,Balinge (9437),Midden-Drenthe · Drenthe,place_point,Balinge | Midden-Drenthe | 9437
place::9411::beilen,9411,Beilen,Midden-Drenthe,Drenthe,11,Beilen-centrum en buitengebied met uitzondering van twee enclaves (9412 en 9413) | er zijn twee buurtschappen Smalbroek - welk is dit ene?,,False,,52.87903398863772,6.550695821675139,township_centroid_jitter,Beilen (9411),Midden-Drenthe · Drenthe,place_point,Beilen | Midden-Drenthe | 9411
place::9412::beilen,9412,Beilen,Midden-Drenthe,Drenthe,1,Beilen-noord: omgeving Papenkamp en Noordveen,,False,,52.87751470343465,6.553008330773059,township_centroid_jitter,Beilen (9412),Midden-Drenthe · Drenthe,place_point,Beilen | Midden-Drenthe | 9412
place::9413::beilen,9413,Beilen,Midden-Drenthe,Drenthe,1,"ten zuiden van de Domoweg (-bloemen, -kruidenbuurt)",,False,,52.880791698587394,6.530138312784698,township_centroid_jitter,Beilen (9413),Midden-Drenthe · Drenthe,place_point,Beilen | Midden-Drenthe | 9413
place::9421::bovensmilde,9421,Bovensmilde,Midden-Drenthe,Drenthe,2,,,False,,52.85185010832731,6.5457509836732655,township_centroid_jitter,Bovensmilde (9421),Midden-Drenthe · Drenthe,place_point,Bovensmilde | Midden-Drenthe | 9421
place::9435::bruntinge,9435,Bruntinge,Midden-Drenthe,Drenthe,1,,,False,,52.85404938262684,6.5363112265880545,township_centroid_jitter,Bruntinge (9435),Midden-Drenthe · Drenthe,place_point,Bruntinge | Midden-Drenthe | 9435
place::9419::drijber,9419,Drijber,Midden-Drenthe,Drenthe,1,,,False,,52.870491511212045,6.561072706651881,township_centroid_jitter,Drijber (9419),Midden-Drenthe · Drenthe,place_point,Drijber | Midden-Drenthe | 9419
place::9442::elp,9442,Elp,Midden-Drenthe,Drenthe,1,,,False,,52.86153116969488,6.524011709228978,township_centroid_jitter,Elp (9442),Midden-Drenthe · Drenthe,place_point,Elp | Midden-Drenthe | 9442
place::9434::eursinge,9434,Eursinge,Midden-Drenthe,Drenthe,1,,,False,,52.87793490809648,6.540094141594258,township_centroid_jitter,Eursinge (9434),Midden-Drenthe · Drenthe,place_point,Eursinge | Midden-Drenthe | 9434
place::9438::garminge,9438,Garminge,Midden-Drenthe,Drenthe,1,,,False,,52.85807682870158,6.532189348322735,township_centroid_jitter,Garminge (9438),Midden-Drenthe · Drenthe,place_point,Garminge | Midden-Drenthe | 9438
place::9415::hijken,9415,Hijken,Midden-Drenthe,Drenthe,2,,,False,,52.86486531025564,6.5563456294374225,township_centroid_jitter,Hijken (9415),Midden-Drenthe · Drenthe,place_point,Hijken | Midden-Drenthe | 9415
place::9423::hoogersmilde,9423,Hoogersmilde,Midden-Drenthe,Drenthe,1,,,False,,52.86307226768376,6.533345764232135,township_centroid_jitter,Hoogersmilde (9423),Midden-Drenthe · Drenthe,place_point,Hoogersmilde | Midden-Drenthe | 9423
place::9414::hooghalen,9414,Hooghalen,Midden-Drenthe,Drenthe,3,,,False,,52.877047742170205,6.537105282445854,township_centroid_jitter,Hooghalen (9414),Midden-Drenthe · Drenthe,place_point,Hooghalen | Midden-Drenthe | 9414
place::9436::mantinge,9436,Mantinge,Midden-Drenthe,Drenthe,1,,,False,,52.87883761459745,6.529898876965095,township_centroid_jitter,Mantinge (9436),Midden-Drenthe · Drenthe,place_point,Mantinge | Midden-Drenthe | 9436
place::7938::nieuw-balinge,7938,Nieuw-Balinge,Midden-Drenthe,Drenthe,1,,,False,,52.85247307308044,6.556070981512395,township_centroid_jitter,Nieuw-Balinge (7938),Midden-Drenthe · Drenthe,place_point,Nieuw-Balinge | Midden-Drenthe | 7938
place::7910::nieuweroord,7910,Nieuweroord,Midden-Drenthe,Drenthe,1,"Geeserraai en Middenraai lage huisnummers, Noorderweg 15",,False,,52.85558029162441,6.5450259094908345,township_centroid_jitter,Nieuweroord (7910),Midden-Drenthe · Drenthe,place_point,Nieuweroord | Midden-Drenthe | 7910
place::9416::oranje,9416,Oranje,Midden-Drenthe,Drenthe,1,,,False,,52.88125655584558,6.544473640187866,township_centroid_jitter,Oranje (9416),Midden-Drenthe · Drenthe,place_point,Oranje | Midden-Drenthe | 9416
place::9441::orvelte,9441,Orvelte,Midden-Drenthe,Drenthe,1,,,False,,52.8539032955375,6.554367527258986,township_centroid_jitter,Orvelte (9441),Midden-Drenthe · Drenthe,place_point,Orvelte | Midden-Drenthe | 9441
place::9422::smilde,9422,Smilde,Midden-Drenthe,Drenthe,3,,,False,,52.856599040779926,6.538447306621571,township_centroid_jitter,Smilde (9422),Midden-Drenthe · Drenthe,place_point,Smilde | Midden-Drenthe | 9422
place::9417::spier,9417,Spier,Midden-Drenthe,Drenthe,1,,,False,,52.862241926755665,6.555179546097049,township_centroid_jitter,Spier (9417),Midden-Drenthe · Drenthe,place_point,Spier | Midden-Drenthe | 9417
place::7928::stuifzand,7928,Stuifzand,Midden-Drenthe,Drenthe,1,"Wijsterseweg 155, 166-178",,False,,52.850980377516294,6.533355282445854,township_centroid_jitter,Stuifzand (7928),Midden-Drenthe · Drenthe,place_point,Stuifzand | Midden-Drenthe | 7928
place::7937::tiendeveen,7937,Tiendeveen,Midden-Drenthe,Drenthe,1,,,False,,52.85199892513847,6.543822556494139,township_centroid_jitter,Tiendeveen (7937),Midden-Drenthe · Drenthe,place_point,Tiendeveen | Midden-Drenthe | 7937
place::9431::westerbork,9431,Westerbork,Midden-Drenthe,Drenthe,1,,,False,,52.87434390690338,6.556654984223193,township_centroid_jitter,Westerbork (9431),Midden-Drenthe · Drenthe,place_point,Westerbork | Midden-Drenthe | 9431
place::9418::wijster,9418,Wijster,Midden-Drenthe,Drenthe,1,,,False,,52.88085958376157,6.542517929718307,township_centroid_jitter,Wijster (9418),Midden-Drenthe · Drenthe,place_point,Wijster | Midden-Drenthe | 9418
place::9439::witteveen,9439,Witteveen,Midden-Drenthe,Drenthe,1,,,False,,52.86125001581639,6.553600566814382,township_centroid_jitter,Witteveen (9439),Midden-Drenthe · Drenthe,place_point,Witteveen | Midden-Drenthe | 9439
place::9432::zuidveld,9432,Zuidveld,Midden-Drenthe,Drenthe,1,,,False,,52.85502870779291,6.530522335131327,township_centroid_jitter,Zuidveld (9432),Midden-Drenthe · Drenthe,place_point,Zuidveld | Midden-Drenthe | 9432
place::9433::zwiggelte,9433,Zwiggelte,Midden-Drenthe,Drenthe,1,,,False,,52.85919212905086,6.533472354609114,township_centroid_jitter,Zwiggelte (9433),Midden-Drenthe · Drenthe,place_point,Zwiggelte | Midden-Drenthe | 9433
place::9306::alteveer,9306,Alteveer,Noordenveld,Drenthe,1,,,False,,53.10181706329159,6.452348569026336,township_centroid_jitter,Alteveer (9306),Noordenveld · Drenthe,place_point,Alteveer | Noordenveld | 9306
place::9342::een,9342,Een,Noordenveld,Drenthe,2,,,False,,53.0802916849741,6.445027165395829,township_centroid_jitter,Een (9342),Noordenveld · Drenthe,place_point,Een | Noordenveld | 9342
place::9343::een-west,9343,Een-West,Noordenveld,Drenthe,1,,,False,,53.086636298659805,6.452778842663167,township_centroid_jitter,Een-West (9343),Noordenveld · Drenthe,place_point,Een-West | Noordenveld | 9343
place::9314::foxwolde,9314,Foxwolde,Noordenveld,Drenthe,1,,,False,,53.09690837194358,6.454266706723078,township_centroid_jitter,Foxwolde (9314),Noordenveld · Drenthe,place_point,Foxwolde | Noordenveld | 9314
place::9336::huis-ter-heide,9336,Huis ter Heide,Noordenveld,Drenthe,1,,,False,,53.107513446553135,6.432640570556082,township_centroid_jitter,Huis ter Heide (9336),Noordenveld · Drenthe,place_point,Huis ter Heide | Noordenveld | 9336
place::9333::langelo,9333,Langelo,Noordenveld,Drenthe,1,,,False,,53.10664696580591,6.426293389535593,township_centroid_jitter,Langelo (9333),Noordenveld · Drenthe,place_point,Langelo | Noordenveld | 9333
place::9313::leutingewolde,9313,Leutingewolde,Noordenveld,Drenthe,1,,,False,,53.08675344377046,6.450967998709147,township_centroid_jitter,Leutingewolde (9313),Noordenveld · Drenthe,place_point,Leutingewolde | Noordenveld | 9313
place::9304::lieveren,9304,Lieveren,Noordenveld,Drenthe,1,,,False,,53.08539715464921,6.4266633137279845,township_centroid_jitter,Lieveren (9304),Noordenveld · Drenthe,place_point,Lieveren | Noordenveld | 9304
